"","group","id","baselang","block","itemnum","currtrial","trialtype","condition","locationcrit","cstype","csdetail","lentwobefore","lenonebefore","lencrit","lenoneafter","lentwoafter","lenthreeafter","Sentence..or.sentence.MD5.","Reading.time_-2","Reading.time_-1","Reading.time_0","Reading.time_1","Reading.time_2","Reading.time_3","Parameter_-2","Parameter_-1","Parameter_0","Parameter_1","Parameter_2","Parameter_3","Value_-2","Value_-1","Value_0","Value_1","Value_2","Value_3","Flankercongruency","FlankerRT","Flanktimeout","FlankerAcc","Flankercorrect_response","QuestionRT","QuestionAcc","Questioncorrect_response"
"3543","4","40802","English",2,479,"Mono","Sentence","IC_Flanker_Sent",9,"det-noun","masc",5,3,6,2,5,7,"An avalanche on the mountain almost traps the hikers in their shelter.",571,522,570,491,498,481,"7","8","9","10","11","12","traps","the","hikers","in","their","shelter.","Incong",524,"NO",1,"J",2964,1,"J"
"3544","4","40802","English",2,482,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",9,4,7,3,5,2,"The family noticed that the gardeners have planted the trees in the backyard.",563,678,754,501,681,455,"6","7","8","9","10","11","gardeners","have","planted","the","trees","in","Cong",525,"NO",1,"F",1918,1,"F"
"3545","4","40802","English",2,487,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",7,2,6,4,3,7,"El granjero recogió el cotton with the complex machine.",602,562,563,496,502,518,"3","4","5","6","7","8","recogió","el","cotton","with","the","complex","Cong",487,"NO",1,"F",1506,1,"F"
"3546","4","40802","English",2,492,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",10,3,7,3,7,2,"The reporter affirmed that the scientists are testing the vaccine on rats.",785,731,511,562,516,537,"6","7","8","9","10","11","scientists","are","testing","the","vaccine","on","Cong",524,"NO",1,"F",1454,1,"J"
"3547","4","40802","English",2,498,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",9,4,6,5,7,3,"The warden said that the prisoners have washed their clothes for the week.",466,498,543,515,535,559,"6","7","8","9","10","11","prisoners","have","washed","their","clothes","for","Incong",671,"NO",1,"F",1540,1,"J"
"3548","4","40802","English",2,503,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",7,3,6,4,3,7,"My mother planted the garden over the weekend.",540,512,607,575,751,490,"3","4","5","6","7","8","planted","the","garden","over","the","weekend.","Incong",561,"NO",1,"F",3027,1,"F"
"3549","4","40802","English",2,508,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",10,4,8,3,10,4,"The seller confirmed that the collectors have imported the sculptures from India.",726,665,728,910,723,579,"6","7","8","9","10","11","collectors","have","imported","the","sculptures","from","Incong",565,"NO",1,"J",1793,1,"J"
"3550","4","40802","English",2,513,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",3,3,6,4,3,4,"The teacher searched for the school with the best classrooms.",784,583,716,590,759,522,"4","5","6","7","8","9","for","the","school","with","the","best","Incong",530,"NO",1,"F",1696,1,"F"
"3551","4","40802","English",2,519,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",7,3,8,5,4,2,"El empleado supone que sus colegas han notified their boss of the accident.",1148,624,517,534,430,439,"6","7","8","9","10","11","colegas","han","notified","their","boss","of","Cong",678,"NO",1,"F",3463,0,"F"
"3552","4","40802","English",2,522,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",5,3,4,4,3,6,"The baby drank the milk from her mother.",927,565,592,526,497,503,"3","4","5","6","7","8","drank","the","milk","from","her","mother.","Incong",562,"NO",1,"J",1716,1,"F"
"3553","6","40597","Spanish",1,19,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",4,2,6,3,2,11,"El pianista ganó el premio con su composición original.",420,483,567,444,464,428,"3","4","5","6","7","8","ganó","el","premio","con","su","composición","Incong",699,"NO",1,"J",2414,1,"F"
"3554","6","40597","Spanish",1,24,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,14,3,9,3,11,"El decano notó que las recepcionistas han archivado las solicitudes en orden alfabético.",422,490,478,542,672,587,"5","6","7","8","9","10","las","recepcionistas","han","archivado","las","solicitudes","Incong",600,"NO",1,"F",1843,1,"F"
"3555","6","40597","Spanish",1,29,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",4,2,5,2,5,7,"El luchador ganó la pelea en cinco minutos.",436,422,399,424,490,504,"3","4","5","6","7","8","ganó","la","pelea","en","cinco","minutos.","Cong",512,"NO",1,"F",1675,1,"F"
"3556","6","40597","Spanish",1,34,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",6,2,4,2,3,7,"El ganador sintió la gaze of his jealous adversary.",600,475,490,676,565,673,"3","4","5","6","7","8","sintió","la","gaze","of","his","jealous","Cong",415,"NO",1,"F",2827,1,"F"
"3557","6","40597","Spanish",1,39,"CS","Sentence","CI_Flanker_Sent",11,"det-noun","masc",6,3,6,6,2,9,"Realmente%2C la silla de la cocina está sellada porque los owners bought it yesterday.",527,459,525,473,477,733,"9","10","11","12","13","14","porque","los","owners","bought","it","yesterday.","Cong",481,"NO",1,"J",2925,1,"F"
"3558","6","40597","Spanish",1,45,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,11,3,7,3,10,"El dueño dijo que los arquitectos han firmado los documentos para la construcción.",378,424,550,712,478,429,"5","6","7","8","9","10","los","arquitectos","han","firmado","los","documentos","Cong",1000,"YES",NA,"J",2005,1,"F"
"3559","6","40597","Spanish",1,50,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,9,4,8,3,7,"La enfermera descubrió que los cirujanos have deceived the patient about his illness.",402,1429,943,617,435,465,"5","6","7","8","9","10","los","cirujanos","have","deceived","the","patient","Cong",310,"NO",1,"J",1486,1,"J"
"3560","6","40597","Spanish",1,58,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",4,2,4,3,3,9,"La muchacha tiró el bone for her energetic dog.",360,403,396,400,388,381,"3","4","5","6","7","8","tiró","el","bone","for","her","energetic","Incong",502,"NO",1,"F",3317,1,"F"
"3561","6","40597","Spanish",1,63,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,4,2,3,6,"La orquesta tocó la song by the German composer.",354,371,407,470,388,463,"3","4","5","6","7","8","tocó","la","song","by","the","German","Cong",345,"NO",1,"F",1904,1,"J"
"3562","6","40597","Spanish",1,68,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",8,2,6,3,3,7,"La presidenta escribió la letter for the senator.",355,431,409,429,435,679,"3","4","5","6","7","8","escribió","la","letter","for","the","senator.","Cong",485,"NO",1,"F",1850,1,"J"
"3563","6","40597","Spanish",1,74,"CS","Sentence","II_Flanker_Sent",11,"det-noun","masc",2,2,5,2,5,0,"Asombrosamente%2C el detective encontró el violín que perdió en el south of Italy.",545,464,1221,448,663,NA,"9","10","11","12","13",NA,"en","el","south","of","Italy.",NA,"Incong",673,"NO",1,"J",1024,1,"J"
"3564","6","40597","Spanish",1,80,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,11,5,10,2,5,"El director dijo que los productores están preparando el plató para la película.",393,860,586,669,1162,469,"5","6","7","8","9","10","los","productores","están","preparando","el","plató","Cong",611,"NO",1,"F",2121,1,"J"
"3565","6","40597","Spanish",1,86,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,12,3,7,1,3,"La superintendente garantiza que los instructores han probado a los estudiantes apropiadamente.",378,393,370,457,419,459,"5","6","7","8","9","10","los","instructores","han","probado","a","los","Cong",567,"NO",1,"J",3614,1,"J"
"3566","6","40597","Spanish",1,91,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",4,2,5,2,2,5,"La deportista odia el calor de la tarde.",584,500,686,446,396,444,"3","4","5","6","7","8","odia","el","calor","de","la","tarde.","Incong",335,"NO",0,"F",1648,1,"F"
"3567","6","40597","Spanish",1,94,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",11,5,10,3,8,2,"El supervisor mencionó que los carpinteros están arreglando las alacenas en la cocina.",405,494,442,449,574,429,"6","7","8","9","10","11","carpinteros","están","arreglando","las","alacenas","en","Cong",1001,"YES",NA,"F",1420,1,"J"
"3568","6","40597","Spanish",1,99,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",7,2,4,3,3,6,"El joven exploró la casa con sus amigos.",402,837,402,536,419,1251,"3","4","5","6","7","8","exploró","la","casa","con","sus","amigos.","Incong",351,"NO",0,"J",1977,1,"J"
"3569","6","40597","Spanish",1,104,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",9,2,9,2,2,8,"La anciana recordaba la felicidad de su juventud.",519,416,464,412,437,514,"3","4","5","6","7","8","recordaba","la","felicidad","de","su","juventud.","Incong",599,"NO",1,"F",2175,1,"J"
"3570","6","40597","Spanish",1,107,"Mono","Sentence","CC_Flanker_Sent",11,"det-noun","masc",2,3,10,2,2,6,"La planta suministra electricidad y contrata a muchos de los habitantes de la ciudad.",476,411,599,469,482,478,"9","10","11","12","13","14","de","los","habitantes","de","la","ciudad.","Cong",1000,"YES",NA,"J",1682,1,"J"
"3571","6","40597","Spanish",1,113,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,8,3,8,3,4,"El chef piensa que los turistas are enjoying the food at his gourmet restaurant.",455,431,474,533,486,482,"5","6","7","8","9","10","los","turistas","are","enjoying","the","food","Cong",551,"NO",1,"J",1949,1,"F"
"3572","6","40597","Spanish",1,118,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,12,5,10,3,6,"Los científicos saben que los experimentos están aumentando los gastos.",372,477,442,427,541,635,"5","6","7","8","9","10","los","experimentos","están","aumentando","los","gastos.","Cong",695,"NO",1,"F",3068,1,"F"
"3573","6","40597","Spanish",1,123,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,8,3,8,2,8,"La profesora anunció que los editores han aceptado su artículo para la revista.",400,485,375,444,445,454,"5","6","7","8","9","10","los","editores","han","aceptado","su","artículo","Incong",544,"NO",1,"F",1993,1,"J"
"3574","6","40597","Spanish",1,129,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,10,3,7,3,9,"El abogado descubrió que los criminales are bribing the policeman to destroy the evidence.",404,427,441,485,539,460,"5","6","7","8","9","10","los","criminales","are","bribing","the","policeman","Incong",1003,"YES",NA,"F",2353,1,"J"
"3575","6","40597","Spanish",1,135,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,8,4,8,3,7,"El sargento garantizó que los soldados have prepared the weapons for the mission.",473,464,740,698,524,501,"5","6","7","8","9","10","los","soldados","have","prepared","the","weapons","Incong",786,"NO",1,"J",4685,0,"F"
"3576","6","40597","Spanish",1,140,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",7,5,8,5,8,4,"El entrenador notó que los atletas están grabbing their uniforms from the pile.",350,502,462,415,408,420,"6","7","8","9","10","11","atletas","están","grabbing","their","uniforms","from","Incong",559,"NO",1,"F",1614,1,"J"
"3577","6","40597","Spanish",1,146,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",8,2,5,2,2,8,"La criada encontró el jabón en el gabinete.",454,411,510,393,417,366,"3","4","5","6","7","8","encontró","el","jabón","en","el","gabinete.","Cong",574,"NO",1,"F",1732,1,"F"
"3578","6","40597","Spanish",1,151,"Mono","Sentence","IC_Flanker_Sent",9,"det-noun","masc",10,2,5,2,2,10,"Todas las modelos rodearon a la diseñadora al final de la exposición.",433,374,369,354,364,499,"7","8","9","10","11","12","diseñadora","al","final","de","la","exposición.","Incong",703,"NO",1,"J",2864,0,"J"
"3579","6","40597","Spanish",1,157,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",6,2,8,2,2,4,"El técnico reparó la pantalla en el aula muy antigua.",391,420,438,406,386,403,"3","4","5","6","7","8","reparó","la","pantalla","en","el","aula","Incong",791,"NO",1,"J",1225,1,"F"
"3580","6","40597","Spanish",1,162,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,10,4,8,5,8,"El abogado garantizó que los criminales have improved their behavior in jail.",353,401,346,487,401,487,"5","6","7","8","9","10","los","criminales","have","improved","their","behavior","Incong",506,"NO",1,"F",2264,1,"F"
"3581","6","40597","Spanish",1,165,"CS","Sentence","CI_Flanker_Sent",8,"progressive","part",11,5,7,3,4,2,"El guardia dijo que los prisioneros están cooking the food in the kitchen.",415,403,404,426,458,445,"6","7","8","9","10","11","prisioneros","están","cooking","the","food","in","Cong",622,"NO",1,"F",1288,1,"F"
"3582","6","40597","Spanish",1,170,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,9,4,9,3,8,"El compositor dice que los pianistas have practiced the symphony for the concert.",418,496,421,457,446,437,"5","6","7","8","9","10","los","pianistas","have","practiced","the","symphony","Cong",354,"NO",1,"F",2177,1,"J"
"3583","6","40597","Spanish",1,175,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",4,2,7,2,2,3,"El profesor tomó la cerveza en el bar anoche.",410,460,424,410,449,469,"3","4","5","6","7","8","tomó","la","cerveza","en","el","bar","Cong",544,"NO",1,"F",1389,1,"J"
"3584","6","40597","Spanish",1,180,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",3,2,6,2,3,7,"La dueña oyó el scream of the furious client.",388,400,474,474,407,422,"3","4","5","6","7","8","oyó","el","scream","of","the","furious","Incong",504,"NO",1,"J",1455,1,"J"
"3585","6","40597","Spanish",1,185,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",5,2,3,4,3,5,"La electricista tiene la box with her tools.",459,440,411,457,408,639,"3","4","5","6","7","8","tiene","la","box","with","her","tools.","Incong",557,"NO",1,"F",1396,1,"J"
"3586","6","40597","Spanish",1,190,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,2,3,1,5,2,"El caballero cruzó el río a pesar de las corrientes rápidas.",362,413,477,547,425,720,"3","4","5","6","7","8","cruzó","el","río","a","pesar","de","Cong",453,"NO",1,"F",1784,1,"F"
"3587","6","40597","Spanish",1,198,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",8,2,6,2,2,13,"La bióloga encontró la fuente de la contaminación.",401,563,545,491,386,576,"3","4","5","6","7","8","encontró","la","fuente","de","la","contaminación.","Cong",516,"NO",1,"F",1560,1,"J"
"3588","6","40597","Spanish",1,204,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",4,2,4,4,3,5,"El astrónomo miró la moon with his large telescope.",468,419,400,483,419,418,"3","4","5","6","7","8","miró","la","moon","with","his","large","Incong",938,"NO",1,"J",1182,1,"F"
"3589","6","40597","Spanish",1,210,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,11,3,8,5,5,"La maestra supone que los estudiantes are checking their email in the library.",460,499,560,530,429,447,"5","6","7","8","9","10","los","estudiantes","are","checking","their","email","Cong",683,"NO",1,"F",2416,1,"F"
"3590","6","40597","Spanish",1,213,"Mono","Sentence","IC_Flanker_Sent",8,"progressive","part",9,5,11,3,6,4,"El reportero confirmó que los senadores están solicitando los fondos para el proyecto.",421,611,515,533,708,559,"6","7","8","9","10","11","senadores","están","solicitando","los","fondos","para","Incong",1001,"YES",NA,"F",2344,1,"J"
"3591","6","40597","Spanish",1,218,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,10,5,8,1,2,"La secretaria dijo que los asistentes están acusando a su jefe del fraude.",385,389,405,489,531,427,"5","6","7","8","9","10","los","asistentes","están","acusando","a","su","Incong",594,"NO",1,"F",3688,1,"F"
"3592","6","40597","Spanish",1,226,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",7,3,9,2,5,2,"El periodista anunció que los músicos han producido el álbum en el estudio.",342,398,470,343,375,379,"6","7","8","9","10","11","músicos","han","producido","el","álbum","en","Incong",591,"NO",1,"J",1675,1,"F"
"3593","6","40597","Spanish",1,232,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",7,3,10,5,3,2,"El entrenador piensa que los atletas han celebrated their win at the bar.",472,409,415,443,415,387,"6","7","8","9","10","11","atletas","han","celebrated","their","win","at","Incong",854,"NO",1,"F",1375,1,"J"
"3594","6","40597","Spanish",1,237,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",7,2,4,3,3,4,"El marinero exploró el lake and its deep caves.",448,493,501,509,392,410,"3","4","5","6","7","8","exploró","el","lake","and","its","deep","Cong",451,"NO",1,"J",1901,1,"F"
"3595","6","40597","Spanish",1,243,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",7,3,7,2,8,3,"El reportero dijo que las modelos han firmado un contrato con la agencia.",334,391,427,386,373,340,"6","7","8","9","10","11","modelos","han","firmado","un","contrato","con","Cong",557,"NO",1,"J",1634,1,"J"
"3596","6","40597","Spanish",1,249,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",9,2,6,2,3,7,"Los voluntarios limpiaron la street in the morning.",579,458,722,363,344,440,"3","4","5","6","7","8","limpiaron","la","street","in","the","morning.","Incong",912,"NO",0,"J",3598,1,"J"
"3597","6","40597","Spanish",1,252,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",8,3,7,3,5,2,"El investigador piensa que los gánsters han shipped the drugs to New York City.",444,535,431,408,394,380,"6","7","8","9","10","11","gánsters","han","shipped","the","drugs","to","Cong",687,"NO",1,"J",2997,1,"F"
"3598","6","40597","Spanish",1,258,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",7,2,4,2,3,6,"El minero extrajo el iron in the center of the mountain.",354,434,421,390,410,415,"3","4","5","6","7","8","extrajo","el","iron","in","the","center","Cong",642,"NO",1,"J",1579,1,"J"
